Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,engulfing,rsi,sma_20,ema_20
ARM,CDNS,EVCM,MSFT,NKE,NKLA,NVDA,ARM,CDNS,EVCM,MSFT,NKE,NKLA,NVDA,ARM,CDNS,EVCM,MSFT,NKE,NKLA,NVDA,ARM,CDNS,EVCM,MSFT,NKE,NKLA,NVDA,ARM,CDNS,EVCM,MSFT,NKE,NKLA,NVDA,,,,
52.9900016784668,230.64999389648438,9.960000038146973,311.0192565917969,88.80268096923828,1.559999942779541,424.62274169921875,54.40999984741211,232.3800048828125,10.029999732971191,312.5206876169798,90.07384318760646,1.590000033378601,428.66220561185634,51.78900146484375,227.77000427246094,9.800000190734863,307.9368000957257,88.59413162810517,1.440000057220459,416.2338886194876,54.400001525878906,230.3300018310547,9.800000190734863,310.5320099220711,89.93481029351773,1.5399999618530273,423.2429228544315,6866700,1197000,94200,19410100,7631000,71450000,44493500,,,,
55.4900016784668,234.00999450683594,10.010000228881836,311.86444091796875,89.01123809814453,1.649999976158142,430.8319396972656,56.5,236.22000122070312,10.130000114440918,313.69402069863094,89.16020409105137,1.684999942779541,434.4014353457878,52.86000061035156,229.22999572753906,9.920000076293945,307.6981588499782,88.04794084102728,1.5,421.0932316961546,53.5,230.00999450683594,9.920000076293945,309.22941877885506,88.48489815636883,1.590000033378601,424.5427789137833,8765800,1237200,49400,19683600,16315600,71173300,42466300,,,,
53.52000045776367,234.3000030517578,10.029999732971191,313.96246337890625,94.95989227294922,1.5700000524520874,434.93133544921875,56.790000915527344,239.1199951171875,10.194999694824219,317.6614047788255,98.78331237180114,1.7000000476837158,441.38047792570734,53.08000183105469,233.1199951171875,9.930000305175781,313.19683345806027,93.96679574978117,1.5299999713897705,433.0116114328017,56.209999084472656,236.67999267578125,10.09000015258789,315.95114089832924,98.68400423482937,1.690000057220459,438.210891947939,7797500,900700,103600,24140300,34920400,75575000,39722100,,,,
52.2599983215332,236.49000549316406,10.010000228881836,319.9782409667969,93.9072036743164,1.409999966621399,447.7596435546875,54.189998626708984,237.8699951171875,10.1899995803833,320.067758169859,95.71463902162749,1.5750000476837158,451.6891064882325,51.90999984741211,234.47999572753906,9.970000267028809,313.39572240508323,93.08293932833327,1.3799999952316284,438.55086304430324,53.474998474121094,235.44000244140625,9.970000267028809,314.4895012472444,95.53588134654287,1.5299999713897705,440.2406376823148,8857100,747100,61500,20570000,12776300,61888500,43329800,,,,
51.56999969482422,228.69000244140625,9.779999732971191,311.6158752441406,94.43354797363281,1.4600000381469727,435.111328125,52.23500061035156,237.1199951171875,9.989999771118164,319.57058626053885,95.38692733592502,1.5,451.2391272658404,50.79999923706055,227.77000427246094,9.699999809265137,309.44819343011324,93.52983404660903,1.350000023841858,432.4016716151628,51.959999084472656,233.6300048828125,9.920000076293945,319.01372857216177,93.66886695845884,1.3700000047683716,448.0195602817359,4687700,1076700,90400,21033500,10964300,38895700,47085000,,,,
53.459999084472656,235.0500030517578,10.0600004196167,317.1543273925781,95.22801971435547,1.4199999570846558,440.3506164550781,53.810001373291016,235.77999877929688,10.079999923706055,318.2282303988432,95.59546813515172,1.5099999904632568,441.3704679280533,51.310001373291016,230.1699981689453,9.545000076293945,312.22241493975946,94.46333876772246,1.3300000429153442,432.8616362104786,51.970001220703125,230.92999267578125,9.779999732971191,312.25224389299933,94.92016223381455,1.5,437.3610294067515,6206500,832900,90400,20720100,8045400,46477100,36182100,,,,
52.5099983215332,234.77000427246094,10.039999961853027,317.5520324707031,95.12871551513672,1.3600000143051147,446.81976318359375,53.900001525878906,235.69000244140625,10.109999656677246,318.16854803162107,95.56568040368926,1.4199999570846558,448.9394725146489,52.09000015258789,231.10000610351562,9.899999618530273,313.1172898093677,94.62223417401674,1.3200000524520874,438.82084162431266,53.900001525878906,234.5,10.029999732971191,317.2835719121836,95.12871551513672,1.3799999952316284,440.4406183579128,2984400,808200,70200,16965600,7430000,32741500,39348300,,,,
54.08000183105469,243.9499969482422,10.229999542236328,325.4073486328125,96.4395980834961,1.399999976158142,457.5583190917969,54.209999084472656,244.8800048828125,10.300000190734863,327.3264153710813,97.03545444567577,1.409999966621399,457.82830223099313,51.54999923706055,231.83999633789062,9.989999771118164,314.5093727584194,94.40374730459713,1.281999945640564,440.2006734432822,52.720001220703125,232.8800048828125,9.989999771118164,314.75795747616866,95.12871105601094,1.2999999523162842,441.87043128043143,4004900,1415000,59200,25645500,8531200,43408800,43339700,,,,
54.25,247.33999633789062,10.170000076293945,327.95281982421875,96.211181640625,1.3799999952316284,452.6689758300781,55.79999923706055,248.72000122070312,10.199999809265137,328.43008301229565,96.4693888398922,1.3899999856948853,455.98850505140695,53.369998931884766,240.3000030517578,10.029999732971191,321.3503958375848,95.25780995493605,1.3300000429153442,443.6201776049425,54.31999969482422,241.14999389648438,10.109999656677246,322.9115149864789,96.11187351066827,1.3600000143051147,448.3595593272307,7197700,1184500,50700,19891200,5964200,27637200,40967500,,,,
55.709999084472656,249.75,9.989999771118164,326.53094482421875,96.94608306884766,1.4299999475479126,457.91827392578125,55.86000061035156,253.44000244140625,10.270000457763672,329.2255945724444,98.17752060750726,1.4500000476837158,462.5276378376784,54.20000076293945,246.17999267578125,9.979999542236328,325.81501964871524,96.55877603994081,1.3600000143051147,450.8192249240958,55.2400016784668,248.27000427246094,10.039999961853027,329.0863725699347,96.5786346361841,1.3600000143051147,453.0389268820659,5138100,1657200,74600,20557100,8499000,34727100,36858200,,,,
54.68000030517578,252.97999572753906,10.100000381469727,330.53814697265625,97.9689712524414,1.3799999952316284,467.9969177246094,56.33000183105469,253.97000122070312,10.130000114440918,330.9358764594612,98.26689565644318,1.4800000190734863,468.5268450766636,54.380001068115234,250.32000732421875,9.640000343322754,327.27671662915185,97.33339009850093,1.3700000047683716,460.43793901700354,56.16999816894531,250.32000732421875,9.640000343322754,329.3349750681917,97.63131450250272,1.4500000476837158,461.8977337109419,4454700,1227800,137800,20063200,7642900,33923500,37813700,,,,
51.849998474121094,252.1999969482422,10.109999656677246,329.2852478027344,98.56482696533203,1.2699999809265137,469.38671875,54.75,255.85000610351562,10.149999618530273,331.7412659058811,99.3593071907048,1.3899999856948853,476.0258076469913,51.40999984741211,250.6199951171875,9.949999809265137,326.85905865044316,97.83986319142502,1.25,463.2375235111337,54.75,254.36000061035156,10.109999656677246,328.6985915393673,98.85282585761153,1.3899999856948853,467.70692206526354,7323100,1085400,67400,19313100,10705200,38098600,48132500,,,,
50.779998779296875,250.25,9.90999984741211,325.87469482421875,99.22027587890625,1.2899999618530273,454.5486755371094,52.560001373291016,253.74000549316406,10.130000114440918,331.94013776769543,100.15378144545559,1.340000033378601,471.0964618717109,50.0,248.32000732421875,9.899999618530273,324.51242505744653,98.76344481711979,1.25,452.73892207921307,52.5,252.97999572753906,10.130000114440918,330.4983645863832,98.90247772228086,1.2999999523162842,469.53667469820317,6454600,1306300,62900,21072400,8774700,24897900,47411500,,,,
52.09000015258789,251.4199981689453,9.989999771118164,330.7568664550781,101.33556365966797,1.2200000286102295,460.88787841796875,52.349998474121094,252.69000244140625,10.039999961853027,334.23705218623945,101.87183665712708,1.2699999809265137,462.1876909789922,51.040000915527344,247.5,9.930000305175781,328.7284068466541,98.91240587338415,1.2000000476837158,449.05945595610416,51.040000915527344,251.94000244140625,9.930000305175781,329.17584109091655,99.03158017617218,1.2599999904632568,450.5692621798574,3316800,1502900,86200,22158000,10845400,30963700,37509900,,,,
52.290000915527344,250.02000427246094,10.140000343322754,330.1801452636719,102.29887390136719,1.1299999952316284,439.3207702636719,52.7599983215332,251.47000122070312,10.1899995803833,331.57221353900786,102.87486412045959,1.2000000476837158,447.479673842246,50.650001525878906,245.8300018310547,9.90999984741211,325.55647583192865,101.26605261888496,1.090000033378601,424.74271876568434,51.0,248.5800018310547,9.90999984741211,327.7241271710099,101.26605261888496,1.2000000476837158,439.94068179677674,2549700,1543800,109900,18338500,9253800,55195500,81233300,,,,
51.900001525878906,246.55999755859375,10.020000457763672,328.2411804199219,103.05361938476562,1.034999966621399,421.903076171875,52.70000076293945,251.3000030517578,10.109999656677246,333.69016819577126,103.18272677750848,1.0800000429153442,432.1317073023299,51.275001525878906,245.94000244140625,10.015000343322754,326.44142954429395,102.21942197038842,1.0299999713897705,418.1935851320462,52.279998779296875,248.82000732421875,10.039999961853027,330.6077117179908,102.25914673917661,1.0700000524520874,425.85255558890725,2268900,1437300,36200,23153600,8757300,42893200,62729400,,,,
49.7400016784668,245.05999755859375,9.869999885559082,329.4443664550781,102.3386001586914,1.059999942779541,420.9532470703125,52.70000076293945,250.24000549316406,10.100000381469727,334.97288822463804,103.6296210980168,1.0800000429153442,432.9116260189533,49.529998779296875,243.92999267578125,9.869999885559082,329.03668387110514,102.1399763072162,0.9539999961853027,418.76353989609333,52.0,248.60000610351562,10.0,330.269654377394,103.05362329382652,1.0199999809265137,428.0522654016917,4553400,1252100,56800,25052100,8391100,75513500,50123300,,,,
47.869998931884766,238.63999938964844,9.930000305175781,324.8206787109375,101.96121215820312,1.0199999809265137,413.814208984375,49.7400016784668,245.1300048828125,10.029999732971191,330.0409575646305,103.05361675344821,1.1399999856948853,424.6427662806148,46.5,238.02999877929688,9.789999961853027,323.60758412542964,101.86190402713079,1.0099999904632568,410.7246291515418,49.7400016784668,245.1300048828125,9.899999618530273,329.8420776608504,102.60672637526037,1.059999942779541,418.8435297628908,8079700,1361400,90800,25012600,7814600,38950600,47638100,,,,
50.209999084472656,239.9199981689453,9.989999771118164,327.4556579589844,102.1002426147461,0.9549999833106995,429.6920471191406,51.880001068115234,242.32000732421875,10.079999923706055,330.84635687792144,103.04368877917722,1.059999942779541,432.42168995654157,46.5,236.19000244140625,9.819999694824219,322.55357500174824,101.06742140750521,0.949999988079071,409.39479683117247,47.220001220703125,239.0800018310547,9.890000343322754,323.6274475443902,101.42493673219337,1.0099999904632568,412.2344101883315,9979300,1346000,62900,24374700,5966100,51624200,47853000,,,,
52.369998931884766,237.41000366210938,10.010000228881836,328.6588134765625,104.45388793945312,1.0399999618530273,436.5711364746094,52.891998291015625,243.94000244140625,10.130000114440918,329.9613949210749,104.92064449674812,1.1610000133514404,436.9110869726746,51.04999923706055,232.58999633789062,9.920000076293945,325.7454079766875,102.94438462549097,1.0299999713897705,426.85244574790164,52.0,234.69000244140625,10.069999694824219,329.42444345434967,102.94438462549097,1.0700000524520874,430.7119106789919,7211700,2591000,50300,31153600,9252200,75454100,40146300,,,,
49.439998626708984,231.02999877929688,9.8100004196167,338.7414245605469,102.82521057128906,1.0,417.7336730957031,52.790000915527344,238.1699981689453,10.010000228881836,344.24011710900174,104.31485529306927,1.0499999523162842,436.44114166667214,49.310001373291016,229.69000244140625,9.770000457763672,335.70867290431823,102.77555271653978,0.9599999785423279,415.49395439160355,52.70000076293945,237.0399932861328,9.880000114440918,343.0667742206415,103.73885751556696,1.0399999618530273,433.9214924522061,4518800,1514500,57100,55053800,7054700,63364300,39837900,,,,
50.16999816894531,230.44000244140625,9.710000038146973,326.0337829589844,99.32951354980469,1.0499999523162842,403.20562744140625,51.11000061035156,235.16000366210938,9.855999946594238,339.6959891677825,101.92149615020489,1.090000033378601,422.50301250122976,49.5,228.66000366210938,9.609999656677246,325.08914890525233,99.2599970944069,1.0,398.7462069327064,50.060001373291016,231.1699981689453,9.8100004196167,338.6121634531295,101.47460573360846,1.0,418.4735571943698,3555300,1721900,59000,37828500,11222600,37399800,54100100,,,,
49.09000015258789,230.8699951171875,9.630000114440918,327.9429016113281,97.30359649658203,1.0299999713897705,404.9454040527344,51.33000183105469,233.27999877929688,9.779999732971191,334.81378687215005,99.64729722005785,1.090000033378601,412.0044498897123,48.810001373291016,229.1199951171875,9.510000228881836,326.54088015758913,97.13476433658019,1.0299999713897705,400.09605175336065,51.2599983215332,232.7100067138672,9.739999771118164,328.55938685804716,99.09116561551019,1.0800000429153442,411.24454257705787,2611300,1428100,67800,29856500,9602700,21442400,41678400,,,,
47.900001525878906,233.72000122070312,9.569999694824219,335.4004211425781,101.09722900390625,1.0399999618530273,411.5544738769531,49.900001525878906,235.4499969482422,9.680000305175781,337.52832075875403,101.3455031344888,1.059999942779541,417.60367625627924,47.279998779296875,230.64999389648438,9.482999801635742,329.9514335466468,98.31655571069156,1.0,404.75540315928174,49.5099983215332,232.99000549316406,9.649999618530273,331.52250585752313,98.31655571069156,1.0449999570846558,410.81458344081085,3677700,1095700,56000,22828100,8206700,21286200,38802800,,,,
49.290000915527344,239.85000610351562,9.579999923706055,336.1958923339844,102.0605239868164,1.0800000429153442,407.7449951171875,49.65999984741211,240.3000030517578,9.630000114440918,337.08086847158836,102.21942306366866,1.100000023841858,408.73488236278496,47.119998931884766,233.50999450683594,9.430000305175781,332.79527047701254,100.69998663071279,1.0199999809265137,392.24708532439723,47.900001525878906,235.14999389648438,9.5,336.9317237137937,100.69998663071279,1.0399999618530273,404.4454523344302,3248700,1618800,71900,20265300,6558500,20436900,51796900,,,,
50.52000045776367,244.8800048828125,9.489999771118164,344.1108703613281,100.1835708618164,1.0499999523162842,423.19293212890625,50.52000045776367,245.72999572753906,9.673999786376953,345.4532339451178,101.96121448241408,1.100000023841858,423.7528541816087,48.29999923706055,240.35000610351562,9.354999542236328,337.72720127243366,99.27985699871586,1.0099999904632568,408.63489773171545,49.61000061035156,240.8000030517578,9.579999923706055,337.86642328392696,101.84204775310077,1.100000023841858,408.7848714041423,3066400,1582900,72400,28158800,7272400,32771300,43759300,,,,
52.81999969482422,244.47999572753906,9.670000076293945,346.34814453125,104.35458374023438,1.159999966621399,435.0013427734375,53.560001373291016,248.5399932861328,9.739999771118164,346.85523675276016,104.82134031512226,1.1699999570846558,438.7808319333312,51.29999923706055,242.1199951171875,9.609000205993652,342.8182231111307,101.18660342901877,1.0099999904632568,428.8821727539394,51.400001525878906,247.8800048828125,9.630000114440918,345.2742414901845,101.3455025084381,1.0299999713897705,433.2215839735608,4752700,1774300,72600,24348100,8135100,77175400,40917200,,,,
53.4900016784668,249.5399932861328,9.600000381469727,350.802734375,106.32090759277344,1.1399999856948853,449.9892883300781,53.86000061035156,251.0,10.039999961853027,352.38375985098565,106.90683846065677,1.2799999713897705,453.0288868607996,52.25,245.4499969482422,9.569999694824219,345.36369964809603,105.31788559502174,1.1100000143051147,437.17104058849145,52.81999969482422,245.94000244140625,9.779999732971191,347.6506972115027,105.69525953288353,1.1299999952316284,440.140641237072,2538300,1525400,316500,23624000,7563300,63838600,42385500,,,,
53.099998474121094,249.77000427246094,9.600000381469727,354.5116271972656,106.50959777832031,1.0950000286102295,457.4483337402344,54.459999084472656,250.77999877929688,9.899999618530273,355.515919141065,106.85718003194887,1.2100000381469727,459.28808203183434,52.52000045776367,247.3300018310547,9.510000228881836,351.34963695289224,105.63567560109351,1.0750000476837158,448.9294627760752,53.97999954223633,250.11000061035156,9.59000015258789,351.4490769063558,106.22159888910669,1.1799999475479126,452.78895828406155,2328300,1173000,207100,23828300,5231900,39262200,40073300,,,,
55.27000045776367,253.72999572753906,8.130000114440918,358.4889831542969,108.60503387451172,1.0299999713897705,459.488037109375,56.099998474121094,254.5500030517578,8.989999771118164,360.4080498454978,108.60503387451172,1.100000023841858,462.1176874483845,53.2599983215332,249.75999450683594,7.630000114440918,355.6054065680923,106.48974105658009,1.0099999904632568,451.5191103028531,53.45000076293945,251.1999969482422,8.989999771118164,357.3653754024581,106.57911610477544,1.100000023841858,457.12836990101715,4534200,1173800,264800,25833900,7745800,39118300,34316500,,,,
54.400001525878906,256.3999938964844,7.960000038146973,361.1438903808594,108.63482666015625,1.0199999809265137,465.67718505859375,55.560001373291016,257.4800109863281,8.368000030517578,361.810080431879,109.93578066415203,1.0499999523162842,468.6068131374567,53.38999938964844,253.41000366210938,7.800000190734863,358.50886809470023,108.14821149157177,0.9769999980926514,459.61800469246765,55.27000045776367,255.0,8.0600004196167,359.63247587502065,108.61496806370845,1.0299999713897705,460.93783401330734,6128200,1075900,170000,26767800,8639700,53058000,34671900,,,,
51.58000183105469,256.45001220703125,7.880000114440918,358.6480712890625,106.2613296508789,0.9789999723434448,469.4366760253906,52.04999923706055,259.489990234375,8.09000015258789,362.72486651861186,109.14131112872442,1.0499999523162842,482.2349374155862,49.81999969482422,255.1300048828125,7.809999942779541,358.3199224854812,106.18188010936137,0.9700000286102295,467.4369457760812,51.0,256.95001220703125,7.809999942779541,360.2489422231975,109.06186158720689,1.0299999713897705,474.6059921457788,15354500,1151000,120200,24847300,9154200,49711900,54049600,,,,
52.27000045776367,261.55999755859375,7.949999809265137,367.5772399902344,105.37747192382812,0.9660000205039978,483.28485107421875,52.5,262.4599914550781,8.109999656677246,368.0047983943206,107.08559914370406,0.9890000224113464,484.6546615176277,51.0099983215332,257.0,7.840000152587891,359.0259201844492,104.8809236658049,0.8700000047683716,472.7662496295977,52.0,258.989990234375,7.840000152587891,359.44352549012945,106.59897639559921,0.9779999852180481,474.93597054199813,5796700,1754100,93500,28042100,8897700,73116400,42124500,,,,
51.689998626708984,263.94000244140625,7.920000076293945,364.6041564941406,103.48065185546875,1.0099999904632568,486.13446044921875,52.5,265.44000244140625,8.069999694824219,366.38403150416224,104.9901627723979,1.0199999809265137,491.0937831750693,50.56999969482422,259.5799865722656,7.820000171661377,363.8285734171456,103.46079325930717,0.9300000071525574,480.92514091607296,52.20000076293945,260.6000061035156,7.820000171661377,366.1354467955765,104.64258051413294,0.9660000205039978,483.1348649232387,4525000,1174600,149200,19986500,7055600,37350200,38413600,,,,
53.43000030517578,272.6199951171875,8.199999809265137,368.173828125,105.01995086669922,1.090000033378601,496.4930419921875,53.5,272.989990234375,8.255000114440918,369.8443404235678,106.36062957518448,1.090000033378601,498.2728007585412,52.279998779296875,265.5899963378906,7.989999771118164,365.27037573082794,104.65250244810264,1.0299999713897705,490.3338689377314,53.0,268.489990234375,8.15999984741211,368.90965949460224,104.83126011434899,1.0399999618530273,496.7329998665614,3541300,1684200,217100,27683900,9674800,40404800,41695400,,,,
55.43000030517578,265.7900085449219,8.1899995803833,368.32330322265625,107.0756607055664,1.0700000524520874,488.8141174316406,56.029998779296875,274.32000732421875,8.449999809265137,371.77068990690424,108.30709820243544,1.159999966621399,499.5326738938142,54.08000183105469,264.0799865722656,8.15999984741211,365.77260134501347,105.9832561078572,1.059999942779541,481.93503978246673,54.400001525878906,273.3800048828125,8.210000038146973,369.927423387365,106.08256423915354,1.0700000524520874,499.2827075868731,5821800,2123100,173800,26860100,11140800,44597800,47549700,,,,
54.22999954223633,266.989990234375,8.029999732971191,374.7996520996094,106.86711120605469,1.0199999809265137,494.7333068847656,55.68000030517578,269.32000732421875,8.239999771118164,374.97898907452816,107.2544182212713,1.059999942779541,495.1832584466404,53.470001220703125,263.260009765625,7.920000076293945,368.83145257874895,106.26132175625953,1.0099999904632568,483.23485666338985,55.5099983215332,265.7900085449219,8.170000076293945,369.6086098764684,106.36062988741575,1.059999942779541,486.72440708842475,3291400,1696700,94000,27182300,5386800,16526100,33975600,,,,
54.9900016784668,268.2699890136719,8.390000343322754,368.5026550292969,105.22850036621094,1.0399999618530273,492.9135437011719,55.7400016784668,269.75,8.390000343322754,373.00617787573196,107.46296740914875,1.0499999523162842,497.10298121483083,54.2599983215332,266.3999938964844,8.0600004196167,365.6630314017086,104.79153549770673,1.0,490.0039323877154,55.11000061035156,267.8299865722656,8.100000381469727,372.2489368000008,107.31400142427461,1.0299999713897705,495.1732182417625,3441900,1013300,114900,40157000,6352600,20843500,32520500,,,,
58.68000030517578,270.25,8.619999885559082,376.06500244140625,105.58602142333984,0.9869999885559082,504.02203369140625,59.2400016784668,270.4599914550781,8.699999809265137,377.4897857066415,105.8144369560932,1.0199999809265137,505.4118609346684,55.27000045776367,266.6600036621094,8.329999923706055,369.6484606912348,104.37444245987666,0.9700000286102295,491.7436905315859,55.349998474121094,269.5799865722656,8.329999923706055,369.8676604556097,105.26823084085156,1.0099999904632568,493.0535114731041,7791000,1297700,117700,52465100,6197400,71439200,41412000,,,,
58.65999984741211,270.3900146484375,8.399999618530273,371.7109375,105.81443786621094,0.9359999895095825,499.3726501464844,58.900001525878906,272.69000244140625,8.640000343322754,374.84945617315594,105.96339628371702,1.0099999904632568,505.1018884085854,56.43000030517578,269.1099853515625,8.390000343322754,369.768029060882,104.62271748908596,0.9309999942779541,492.15362258357635,58.0,270.57000732421875,8.569999694824219,374.3014719500224,105.43705633726168,0.9800000190734863,501.1924120324734,5615400,972200,96000,28423100,5803500,62797000,56574700,,,,
61.7599983215332,270.3500061035156,8.84000015258789,376.4735107421875,107.17497253417969,0.9399999976158142,487.0943298339844,64.91999816894531,273.9100036621094,8.920000076293945,378.4064458173944,107.28421375539169,0.9679999947547913,503.28214970820596,59.0,270.17999267578125,8.390000343322754,373.60399762409054,106.08256789878476,0.9010000228881836,476.83570321581163,59.0,271.9100036621094,8.399999618530273,376.62295821575435,106.75787382231117,0.949999988079071,498.45278375086446,15090000,826000,140200,23345300,6280300,65198100,89942000,,,,
